"FS Lin","SS Log","FL1 Log","FL2 Log","FL3 Log","FL4 Log","FL5 Log"
257,0.484491855840873,0.214175622695954,0.248659484023583,0.283362392853609,0.149469410107982,0.176522456496951
292,0.508293008226672,0.170233153496669,0.258711437790672,0.676628615387707,0.140279459933373,0.140279459933373
459,0.556174158820723,0.363974517009122,0.368866547920421,0.618483198986599,0.254108759679802,0.140279459933373
728,0.640560644506718,0.301887051542692,0.308771540986705,0.655534316836593,0.219672052767678,0.140279459933373
718,0.599875784998553,0.381534098529382,0.313700605163659,0.500080663267207,0.140279459933373,0.158822198286243
633,0.521923099581909,0.407579902497849,0.361034414931008,0.57585075439854,0.155233599845476,0.191439626593958
769,0.61405843859737,0.37179664134119,0.274713840722163,0.535487690890414,0.196743303664015,0.158822198286243
638,0.626439652176295,0.380562464597876,0.264301525715948,0.557967132030868,0.181605650010004,0.167291481291287
689,0.626439652176295,0.297964434643167,0.304834801321944,0.646729776551258,0.265239772398733,0.151542367809210
741,0.643205181411445,0.451106215483896,0.26336509235663,0.524641044535778,0.140279459933373,0.166814026627726
591,0.606085249352797,0.283362392853609,0.258711437790672,0.633503788623644,0.297964434643167,0.209608564537159
253,0.427580548847338,0.203016510694019,0.203733362812729,0.296006914761259,0.171243398019944,0.140279459933373
792,0.635268667058686,0.362014841934518,0.328516409471957,0.649372161207369,0.164940248736627,0.185781454960399
831,0.606085249352797,0.39893907178823,0.376671178467619,0.664329550930648,0.142702524367706,0.225342219919308
888,0.643205181411445,0.36005360357005,0.222081350052879,0.660812526368302,0.251373586915138,0.154470991130581
778,0.638797087949753,0.424736999725661,0.298944182722262,0.564235724377818,0.199491561253654,0.145018731380577
595,0.57585075439854,0.347271459448055,0.255024990396885,0.643205181411445,0.214175622695954,0.140279459933373
620,0.582982412426427,0.418084423539314,0.330492731245164,0.467866722440866,0.193398287644562,0.204454144375473
599,0.668723907006677,0.464154311336516,0.353177756395209,0.719567431317471,0.287236372741756,0.255943411389996
208,0.41331732873535,0.50099448051522,0.269956905233921,0.684527124733494,0.714317311421552,0.466939252082330
678,0.59454741884471,0.395085382089401,0.280468392646033,0.616713692539713,0.255024990396885,0.191439626593958
621,0.540896650628897,0.40662186593712,0.37179664134119,0.709940740769691,0.307786743279463,0.195393227873188
753,0.59454741884471,0.382505251364152,0.341355528691973,0.672237905577799,0.178181472416481,0.140279459933373
706,0.647610671197383,0.409494432911366,0.400862850180983,0.668723907006677,0.306802338059224,0.258711437790672
681,0.610516199655431,0.410450927071570,0.257786672914962,0.549891666487745,0.168745733831007,0.187631241909896
587,0.645848781067736,0.325551793923222,0.327528205863718,0.620252184825136,0.140279459933373,0.198798498578782
702,0.59454741884471,0.327528205863718,0.333456768437105,0.674872565393281,0.270905253648299,0.152618104976752
652,0.588323660284695,0.447362019176649,0.23977753355553,0.569600673082815,0.181025063276694,0.183371292540019
681,0.591881082994116,0.369843682925459,0.362994878061971,0.664329550930648,0.266179795115631,0.140279459933373
965,0.643205181411445,0.316661303992259,0.283362392853609,0.676628615387707,0.234581247743386,0.140279459933373
561,0.574065981658382,0.378617765257579,0.254108759679802,0.523735350546028,0.140279459933373,0.140279459933373
621,0.593658802575914,0.378617765257579,0.312714190948075,0.606085249352797,0.275669606701894,0.144720505822661
677,0.638797087949753,0.408537424783786,0.255943411389996,0.552585532749393,0.232872971194181,0.140279459933373
810,0.676628615387707,0.387353706987488,0.309756707604237,0.62555609967103,0.140279459933373,0.232872971194181
302,0.551687808366613,0.362994878061971,0.354161056920203,0.635268667058686,0.250466494772263,0.159655442358187
342,0.416179118323367,0.529165277729617,0.505558530479263,0.688035700062894,0.201594638931909,0.440791745314472
659,0.599875784998553,0.375697185802696,0.212638240623736,0.574958463059337,0.140279459933373,0.144720505822661
432,0.542697607586951,0.284329312589461,0.257786672914962,0.381534098529382,0.162235816543637,0.160930368981928
171,0.470646634478409,0.214949882112267,0.211115838461421,0.439851241970584,0.140279459933373,0.16357228121085
580,0.591881082994116,0.370820382306947,0.291125967010989,0.584763524220902,0.181605650010004,0.170233153496669
586,0.460435073421994,0.226992939983781,0.217294683481912,0.472497848634527,0.152256565618780,0.179307075461499
616,0.59454741884471,0.298944182722262,0.264301525715948,0.617598511353537,0.140279459933373,0.143266847840142
593,0.621136485069615,0.267121556704060,0.298944182722262,0.588323660284695,0.225342219919308,0.162677834203278
595,0.631738455286738,0.353177756395209,0.256863984839407,0.613173084606865,0.181605650010004,0.199491561253654
473,0.607858057407542,0.317648619366148,0.297964434643167,0.61405843859737,0.225342219919308,0.140279459933373
567,0.598988114480156,0.385415796280043,0.284329312589461,0.62555609967103,0.175435913518267,0.147819407725247
636,0.578526502286961,0.366910990862085,0.253194757033311,0.550789853506805,0.179307075461499,0.175435913518267
823,0.644967683931748,0.433254223593108,0.282396577544332,0.520109684798944,0.150148946700048,0.206639944148685
635,0.588323660284695,0.380562464597876,0.296006914761259,0.479886604427388,0.172268685450245,0.186394027664835
821,0.656414246618719,0.440791745314472,0.336419918223748,0.513753336846181,0.140279459933373,0.188884569174318
645,0.599875784998553,0.40566331506169,0.393155485097713,0.608744246353995,0.289179343702615,0.146237238572002
797,0.646729776551258,0.32950458986508,0.307786743279463,0.639678919993987,0.174364837136968,0.166814026627726
890,0.636150937944643,0.458572851358513,0.269956905233921,0.569600673082815,0.177071557205383,0.190154027575454
775,0.574065981658382,0.395085382089401,0.376671178467619,0.503733909185275,0.226165913043895,0.190794809258731
613,0.534585290557682,0.367888982200334,0.317648619366148,0.484491855840873,0.192741366843982,0.171243398019944
991,0.639678919993987,0.477118801080669,0.359072414588444,0.562445761046978,0.215727826366646,0.143552645462116
549,0.618483198986599,0.354161056920203,0.290152214217331,0.663450425192382,0.270905253648299,0.172268685450245
588,0.567813168189284,0.375697185802696,0.326539995183568,0.617598511353537,0.181025063276694,0.141873944585676
541,0.611401966215199,0.362994878061971,0.294052217151829,0.55975922935761,0.232023448734304,0.180448444205294
638,0.606085249352797,0.294052217151829,0.289179343702615,0.644967683931748,0.216509434133377,0.140279459933373
404,0.558863289375474,0.377644706128292,0.317648619366148,0.615828741507218,0.196066256873814,0.165869963138432
256,0.39218977751084,0.225342219919308,0.188255890082703,0.226992939983781,0.194059239855938,0.187010622123131
589,0.574065981658382,0.331480818156256,0.342342090635241,0.628206394540431,0.208116557082828,0.158410531669826
761,0.61494365721071,0.404704249910189,0.416179118323367,0.684527124733494,0.309756707604237,0.140279459933373
612,0.581200590507501,0.412362374614871,0.197424363331222,0.518295090270738,0.167291481291287,0.170233153496669
407,0.534585290557682,0.341355528691973,0.33543232376894,0.603424944919196,0.229493730258852,0.151542367809210
695,0.599875784998553,0.393155485097713,0.270905253648299,0.512844066957349,0.140279459933373,0.178181472416481
685,0.63703309779987,0.456708871220304,0.314687276192053,0.588323660284695,0.226165913043895,0.219672052767678
732,0.606085249352797,0.402784577338547,0.324563618926047,0.604311860230174,0.270905253648299,0.166814026627726
582,0.568707020795868,0.412362374614871,0.220471637257467,0.548094589195255,0.144131604573628,0.149807763529887
675,0.598100289370352,0.387353706987488,0.350225945404854,0.517387345588464,0.153350162717428,0.169237834303805
389,0.451106215483896,0.288207386188063,0.218083551882790,0.271855157449252,0.188884569174318,0.148143904307162
593,0.61494365721071,0.419036311953547,0.280468392646033,0.501907959152939,0.140279459933373,0.196743303664015
644,0.598988114480156,0.310742219942023,0.227823271636467,0.659933050519219,0.140279459933373,0.16634019279706
212,0.508293008226672,0.254108759679802,0.175977245746161,0.416179118323367,0.152982630801945,0.165869963138432
946,0.652893966371437,0.561550463611059,0.560654953573793,0.6678452031824,0.521923099581909,0.478041795094857
726,0.534585290557682,0.374722731821464,0.349241401529061,0.544497573622266,0.183967824035887,0.178742307944130
329,0.674872565393281,0.472497848634527,0.414271770359505,0.373747820375976,0.283362392853609,0.236301613614802
668,0.550789853506805,0.370820382306947,0.367888982200334,0.691543175287256,0.144720505822661,0.140279459933373
938,0.57763477259731,0.359072414588444,0.323575487390111,0.493674279807102,0.16357228121085,0.164940248736627
627,0.581200590507501,0.382505251364152,0.300905518027404,0.603424944919196,0.222081350052879,0.161797245314680
509,0.533682626160806,0.328516409471957,0.302869127130412,0.557070755717787,0.198798498578782,0.190154027575454
781,0.617598511353537,0.314687276192053,0.303851718893881,0.647610671197383,0.241532534498303,0.174898448025698
621,0.600763302119727,0.365932579194558,0.248659484023583,0.574065981658382,0.196743303664015,0.140279459933373
387,0.439851241970584,0.218876016213984,0.187631241909896,0.499166505254691,0.140279459933373,0.182778757451073
715,0.605198627992826,0.404704249910189,0.32159942528535,0.466939252082330,0.145928733232941,0.150839880430613
626,0.621136485069615,0.370820382306947,0.318636108753548,0.475271623239318,0.196743303664015,0.171243398019944
675,0.569600673082815,0.379590352485876,0.340368763820501,0.608744246353995,0.208116557082828,0.162235816543637
564,0.58209159090975,0.364953752682284,0.284329312589461,0.469720411442728,0.195393227873188,0.140801836156987
168,0.39604956908159,0.231177046607856,0.190794809258731,0.292100571713878,0.154094323280450,0.140279459933373
855,0.585653817185493,0.399901217123282,0.336419918223748,0.495506422283226,0.196066256873814,0.140279459933373
550,0.615828741507218,0.426633199381427,0.266179795115631,0.574958463059337,0.269956905233921,0.224521889216861
908,0.574958463059337,0.348256569656263,0.39893907178823,0.523735350546028,0.168257318749387,0.148471133452426
648,0.633503788623644,0.315674182764382,0.33543232376894,0.663450425192382,0.177071557205383,0.174364837136968
770,0.664329550930648,0.358090854945044,0.330492731245164,0.622904705251892,0.202303599215116,0.140279459933373
474,0.574065981658382,0.362014841934518,0.337407372460796,0.615828741507218,0.174364837136968,0.154850743467635
823,0.644086484322101,0.348256569656263,0.320611530912211,0.662571212990782,0.140279459933373,0.140279459933373
652,0.571387382661058,0.374722731821464,0.26336509235663,0.539995796104345,0.190154027575454,0.174364837136968
377,0.530069290557968,0.388321919900050,0.378617765257579,0.639678919993987,0.222081350052879,0.182778757451073
498,0.460435073421994,0.144720505822661,0.140279459933373,0.648491465815105,0.182190212262849,0.146548361254107
773,0.586543936638165,0.397013246974146,0.282396577544332,0.557967132030868,0.208860644258667,0.158822198286243
402,0.526451579334568,0.334444602573969,0.332468835480985,0.593658802575914,0.140279459933373,0.140279459933373
624,0.590102705627282,0.362014841934518,0.205178843545358,0.58030940985411,0.210360301592275,0.179875784505171
763,0.598988114480156,0.308771540986705,0.312714190948075,0.677506525321988,0.226992939983781,0.146862120354825
379,0.521923099581909,0.39604956908159,0.325551793923222,0.659053485350326,0.228656878414890,0.140279459933373
523,0.578526502286961,0.348256569656263,0.257786672914962,0.546296562840502,0.173835068385563,0.174898448025698
298,0.397976414823837,0.521923099581909,0.504646384858735,0.701183347132507,0.206639944148685,0.430419611243593
489,0.488169238277247,0.184568357977156,0.254108759679802,0.557967132030868,0.154094323280450,0.164480729737195
578,0.490923390673098,0.340368763820501,0.26806502014066,0.365932579194558,0.140279459933373,0.182190212262849
780,0.632621179272578,0.419036311953547,0.326539995183568,0.53097302992136,0.140279459933373,0.173835068385563
771,0.660812526368302,0.457641082102348,0.342342090635241,0.506470348170507,0.192088479379025,0.175435913518267
597,0.604311860230174,0.397013246974146,0.222081350052879,0.587433883900336,0.226165913043895,0.140279459933373
607,0.586543936638165,0.343328438016707,0.276626749501763,0.663450425192382,0.232023448734304,0.140279459933373
587,0.557967132030868,0.344314559496454,0.327528205863718,0.649372161207369,0.245075200706715,0.174898448025698
547,0.605198627992826,0.322587416871138,0.303851718893881,0.624672424998259,0.177624558944457,0.147819407725247
481,0.557967132030868,0.328516409471957,0.315674182764382,0.684527124733494,0.177624558944457,0.165403320798019
572,0.561550463611059,0.359072414588444,0.333456768437105,0.713442106338661,0.207376318697083,0.140279459933373
953,0.634386284250911,0.431364974573073,0.395085382089401,0.506470348170507,0.146237238572002,0.163123316426449
352,0.417132025922147,0.609630293401202,0.281431899695417,0.68540437369446,0.77459836901415,0.525546453481271
667,0.604311860230174,0.324563618926047,0.252283020211930,0.626439652176295,0.217294683481912,0.149469410107982
682,0.603424944919196,0.390256851013871,0.266179795115631,0.601650667029677,0.169733635746363,0.140279459933373
752,0.592770024376564,0.39893907178823,0.332468835480985,0.622020658211421,0.250466494772263,0.149469410107982
893,0.601650667029677,0.36005360357005,0.33543232376894,0.629972659733243,0.171243398019944,0.199491561253654
466,0.574065981658382,0.432309844864813,0.411406907527978,0.619367756469412,0.323575487390111,0.245075200706715
612,0.633503788623644,0.393155485097713,0.294052217151829,0.51193448587976,0.208116557082828,0.140279459933373
734,0.617598511353537,0.383475920330798,0.257786672914962,0.586543936638165,0.194724220966719,0.155233599845476
688,0.655534316836593,0.355144025044986,0.235439936165745,0.592770024376564,0.144720505822661,0.140279459933373
315,0.391223565654671,0.51920253600366,0.471572446139952,0.673116204346268,0.140279459933373,0.456708871220304
811,0.613173084606865,0.400862850180983,0.331480818156256,0.470646634478409,0.16634019279706,0.180448444205294
968,0.556174158820723,0.365932579194558,0.333456768437105,0.50099448051522,0.214949882112267,0.177624558944457
594,0.579418047575081,0.344314559496454,0.261497815323131,0.564235724377818,0.177624558944457,0.148471133452426
581,0.626439652176295,0.431364974573073,0.306802338059224,0.57763477259731,0.165869963138432,0.140279459933373
236,0.470646634478409,0.140279459933373,0.304834801321944,0.734433092757544,0.227823271636467,0.140279459933373
794,0.642323774366231,0.470646634478409,0.245967461561916,0.550789853506805,0.163123316426449,0.140801836156987
661,0.532779695838002,0.464154311336516,0.346286080835727,0.663450425192382,0.284329312589461,0.141066417195949
515,0.615828741507218,0.368866547920421,0.253194757033311,0.62555609967103,0.265239772398733,0.140279459933373
466,0.44923503724365,0.397976414823837,0.33543232376894,0.699431155326687,0.200188610986799,0.289179343702615
642,0.595435874427052,0.308771540986705,0.234581247743386,0.618483198986599,0.148143904307162,0.151542367809210
698,0.609630293401202,0.338394673319409,0.274713840722163,0.618483198986599,0.244185541162083,0.153720720340875
598,0.574958463059337,0.343328438016707,0.217294683481912,0.606085249352797,0.212638240623736,0.173835068385563
326,0.511024591546248,0.39604956908159,0.323575487390111,0.664329550930648,0.159237162188545,0.267121556704060
841,0.526451579334568,0.35612665264182,0.256863984839407,0.491840713366392,0.190794809258731,0.144720505822661
572,0.573173308757861,0.499166505254691,0.374722731821464,0.518295090270738,0.193398287644562,0.172268685450245
386,0.40566331506169,0.253194757033311,0.211115838461421,0.223704949036996,0.147819407725247,0.159655442358187
740,0.617598511353537,0.443610401564419,0.323575487390111,0.552585532749393,0.172787005806565,0.141333283747465
664,0.598988114480156,0.412362374614871,0.288207386188063,0.61494365721071,0.201594638931909,0.168745733831007
375,0.366910990862085,0.467866722440866,0.150839880430613,0.688035700062894,0.565130393380684,0.385415796280043
622,0.472497848634527,0.292100571713878,0.285297304030371,0.551687808366613,0.214175622695954,0.164024746412181
656,0.602537880906253,0.427580548847338,0.280468392646033,0.550789853506805,0.208860644258667,0.172787005806565
402,0.558863289375474,0.390256851013871,0.238033800236652,0.542697607586951,0.157195124574254,0.16634019279706
904,0.674872565393281,0.381534098529382,0.352194131843378,0.663450425192382,0.199491561253654,0.205907447843523
764,0.658173830133798,0.492757675678563,0.323575487390111,0.55975922935761,0.199491561253654,0.181025063276694
661,0.592770024376564,0.313700605163659,0.291125967010989,0.663450425192382,0.228656878414890,0.185781454960399
696,0.5390946884908,0.385415796280043,0.314687276192053,0.532779695838002,0.140279459933373,0.172787005806565
500,0.58209159090975,0.393155485097713,0.197424363331222,0.539995796104345,0.141873944585676,0.140279459933373
580,0.552585532749393,0.365932579194558,0.374722731821464,0.668723907006677,0.251373586915138,0.187631241909896
566,0.504646384858735,0.223704949036996,0.231177046607856,0.51193448587976,0.190794809258731,0.191439626593958
308,0.51193448587976,0.177071557205383,0.235439936165745,0.718692541359957,0.232872971194181,0.155619579790919
765,0.606971725447777,0.355144025044986,0.278545025785751,0.514662297605807,0.166814026627726,0.140279459933373
979,0.51920253600366,0.282396577544332,0.254108759679802,0.39893907178823,0.164940248736627,0.140279459933373
548,0.479886604427388,0.362994878061971,0.305818349289740,0.644086484322101,0.179307075461499,0.288207386188063
686,0.629972659733243,0.456708871220304,0.327528205863718,0.543597713584787,0.140279459933373,0.192741366843982
324,0.40662186593712,0.478964395469008,0.554380296765044,0.671359527115958,0.157195124574254,0.573173308757861
621,0.472497848634527,0.372772455485757,0.275669606701894,0.493674279807102,0.140279459933373,0.16357228121085
244,0.317648619366148,0.170736402643872,0.192088479379025,0.492757675678563,0.140279459933373,0.140279459933373
679,0.606971725447777,0.386384998416716,0.343328438016707,0.483571570595327,0.177071557205383,0.140279459933373
549,0.630855615748439,0.414271770359505,0.260567046745838,0.557070755717787,0.221274744825972,0.165869963138432
738,0.610516199655431,0.440791745314472,0.32950458986508,0.5390946884908,0.140279459933373,0.174898448025698
313,0.608744246353995,0.238904240888872,0.283362392853609,0.607858057407542,0.218876016213984,0.145622826217966
685,0.591881082994116,0.377644706128292,0.26336509235663,0.492757675678563,0.140279459933373,0.151189670120080
665,0.592770024376564,0.39604956908159,0.262430509724191,0.560654953573793,0.221274744825972,0.173309128978783
709,0.591881082994116,0.411406907527978,0.289179343702615,0.503733909185275,0.173309128978783,0.150492979148870
606,0.558863289375474,0.367888982200334,0.333456768437105,0.61405843859737,0.23977753355553,0.140279459933373
280,0.355144025044986,0.540896650628897,0.489087655334828,0.669602528491819,0.261497815323131,0.430419611243593
708,0.59099197716754,0.445487145704544,0.296985336054750,0.51920253600366,0.140279459933373,0.172268685450245
737,0.640560644506718,0.376671178467619,0.279506090033501,0.616713692539713,0.203733362812729,0.140279459933373
529,0.551687808366613,0.36005360357005,0.217294683481912,0.568707020795868,0.140279459933373,0.145018731380577
218,0.484491855840873,0.140279459933373,0.277585234113443,0.758017636898139,0.212638240623736,0.140279459933373
172,0.377644706128292,0.388321919900050,0.243298519444439,0.659053485350326,0.548993245617665,0.39604956908159
164,0.386384998416716,0.202303599215116,0.170736402643872,0.276626749501763,0.168745733831007,0.159237162188545
400,0.446424815327873,0.304834801321944,0.539995796104345,0.671359527115958,0.698554967049639,0.557967132030868
586,0.58209159090975,0.39893907178823,0.375697185802696,0.630855615748439,0.285297304030371,0.243298519444439
535,0.606971725447777,0.40182397040703,0.252283020211930,0.588323660284695,0.218083551882790,0.140279459933373
968,0.652893966371437,0.454843116219575,0.404704249910189,0.646729776551258,0.262430509724191,0.237166246337142
674,0.610516199655431,0.437968797820157,0.319623752397046,0.522829369551227,0.140279459933373,0.142423961905656
222,0.442671323317129,0.238904240888872,0.244185541162083,0.224521889216861,0.173835068385563,0.172787005806565
540,0.579418047575081,0.353177756395209,0.309756707604237,0.608744246353995,0.242414171861771,0.140279459933373
598,0.589213267095234,0.477118801080669,0.376671178467619,0.679262118185675,0.296006914761259,0.225342219919308
1021,0.627323083479833,0.445487145704544,0.402784577338547,0.720442270270379,0.295029198942614,0.179875784505171
747,0.610516199655431,0.433254223593108,0.287236372741756,0.528260989528785,0.214949882112267,0.140279459933373
586,0.588323660284695,0.39604956908159,0.300905518027404,0.478964395469008,0.192088479379025,0.183371292540019
737,0.603424944919196,0.408537424783786,0.378617765257579,0.632621179272578,0.255943411389996,0.214949882112267
184,0.390256851013871,0.222891426963376,0.23033379664679,0.222891426963376,0.196066256873814,0.206639944148685
478,0.545397189457851,0.337407372460796,0.313700605163659,0.634386284250911,0.154470991130581,0.175435913518267
306,0.549891666487745,0.354161056920203,0.330492731245164,0.657294084136253,0.191439626593958,0.157597013980819
679,0.641442262346675,0.385415796280043,0.253194757033311,0.59454741884471,0.167291481291287,0.190794809258731
283,0.562445761046978,0.293075998312143,0.282396577544332,0.630855615748439,0.140279459933373,0.149469410107982
661,0.596324170558622,0.352194131843378,0.266179795115631,0.593658802575914,0.140279459933373,0.140279459933373
740,0.609630293401202,0.473422844172892,0.345300444024283,0.514662297605807,0.156008702799071,0.192088479379025
713,0.622020658211421,0.40662186593712,0.327528205863718,0.498252004317859,0.194724220966719,0.205178843545358
604,0.58030940985411,0.409494432911366,0.211115838461421,0.542697607586951,0.140279459933373,0.161362102255135
487,0.602537880906253,0.219672052767678,0.313700605163659,0.657294084136253,0.177071557205383,0.16357228121085
721,0.634386284250911,0.346286080835727,0.281431899695417,0.637915147508898,0.196066256873814,0.183967824035887
585,0.590102705627282,0.393155485097713,0.281431899695417,0.619367756469412,0.204454144375473,0.161362102255135
218,0.484491855840873,0.277585234113443,0.244185541162083,0.238904240888872,0.168745733831007,0.148143904307162
756,0.58209159090975,0.43702685358426,0.370820382306947,0.582982412426427,0.199491561253654,0.176522456496951
705,0.607858057407542,0.363974517009122,0.218876016213984,0.599875784998553,0.144131604573628,0.140279459933373
699,0.640560644506718,0.332468835480985,0.245967461561916,0.633503788623644,0.213405068833102,0.196743303664015
692,0.616713692539713,0.308771540986705,0.245075200706715,0.641442262346675,0.196066256873814,0.208116557082828
641,0.61494365721071,0.387353706987488,0.26806502014066,0.549891666487745,0.171754154191287,0.175977245746161
216,0.424736999725661,0.235439936165745,0.238904240888872,0.254108759679802,0.166814026627726,0.203016510694019
577,0.582982412426427,0.349241401529061,0.338394673319409,0.650252758171119,0.167291481291287,0.173835068385563
635,0.688035700062894,0.36005360357005,0.364953752682284,0.65201365997105,0.140279459933373,0.179307075461499
526,0.583873056414207,0.387353706987488,0.255024990396885,0.557070755717787,0.245075200706715,0.140279459933373
723,0.603424944919196,0.424736999725661,0.332468835480985,0.499166505254691,0.188884569174318,0.154850743467635
612,0.598988114480156,0.346286080835727,0.246862287018223,0.564235724377818,0.177071557205383,0.147497624383717
733,0.6678452031824,0.450170855356869,0.394120687044045,0.74491868536905,0.253194757033311,0.154094323280450
570,0.639678919993987,0.39893907178823,0.342342090635241,0.506470348170507,0.190154027575454,0.174898448025698
443,0.553483028327823,0.330492731245164,0.253194757033311,0.408537424783786,0.177071557205383,0.140279459933373
649,0.622020658211421,0.350225945404854,0.288207386188063,0.622904705251892,0.212638240623736,0.162235816543637
612,0.59454741884471,0.403744670601839,0.39604956908159,0.613173084606865,0.269956905233921,0.252283020211930
738,0.606971725447777,0.399901217123282,0.318636108753548,0.490005705397473,0.200188610986799,0.179875784505171
619,0.619367756469412,0.432309844864813,0.197424363331222,0.562445761046978,0.178181472416481,0.165403320798019
556,0.584763524220902,0.319623752397046,0.203016510694019,0.548993245617665,0.160930368981928,0.181025063276694
662,0.591881082994116,0.320611530912211,0.222891426963376,0.605198627992826,0.145928733232941,0.192741366843982
485,0.595435874427052,0.354161056920203,0.176522456496951,0.604311860230174,0.155619579790919,0.165869963138432
165,0.425685350085428,0.220471637257467,0.232872971194181,0.276626749501763,0.194059239855938,0.185172899926102
839,0.620252184825136,0.322587416871138,0.302869127130412,0.647610671197383,0.227823271636467,0.140279459933373
593,0.600763302119727,0.390256851013871,0.231177046607856,0.578526502286961,0.155233599845476,0.143552645462116
493,0.644967683931748,0.32159942528535,0.294052217151829,0.63703309779987,0.203016510694019,0.140279459933373
753,0.675750628954486,0.322587416871138,0.288207386188063,0.624672424998259,0.23033379664679,0.167291481291287
666,0.55975922935761,0.349241401529061,0.23033379664679,0.609630293401202,0.159655442358187,0.16357228121085
596,0.598100289370352,0.40662186593712,0.282396577544332,0.59099197716754,0.196743303664015,0.160930368981928
248,0.407579902497849,0.216509434133377,0.212638240623736,0.266179795115631,0.162677834203278,0.171243398019944
537,0.58209159090975,0.381534098529382,0.374722731821464,0.604311860230174,0.235439936165745,0.222891426963376
678,0.605198627992826,0.386384998416716,0.347271459448055,0.627323083479833,0.196743303664015,0.202303599215116
637,0.596324170558622,0.423788147113161,0.248659484023583,0.528260989528785,0.164480729737195,0.177071557205383
550,0.613173084606865,0.368866547920421,0.23977753355553,0.562445761046978,0.26336509235663,0.171754154191287
911,0.573173308757861,0.412362374614871,0.352194131843378,0.502821101328797,0.177071557205383,0.140279459933373
499,0.555277339714655,0.387353706987488,0.196743303664015,0.522829369551227,0.148801114525785,0.150492979148870
655,0.609630293401202,0.417132025922147,0.297964434643167,0.521923099581909,0.143266847840142,0.155233599845476
830,0.547195695509664,0.443610401564419,0.389289635189169,0.636150937944643,0.251373586915138,0.164940248736627
362,0.564235724377818,0.387353706987488,0.341355528691973,0.540896650628897,0.215727826366646,0.196743303664015
256,0.446424815327873,0.659053485350326,0.141602453589765,0.65201365997105,0.715192462883039,0.451106215483896
604,0.598100289370352,0.337407372460796,0.260567046745838,0.598100289370352,0.232872971194181,0.178742307944130
602,0.624672424998259,0.358090854945044,0.274713840722163,0.584763524220902,0.149807763529887,0.142423961905656
197,0.447362019176649,0.217294683481912,0.188255890082703,0.243298519444439,0.171754154191287,0.183967824035887
619,0.61494365721071,0.328516409471957,0.337407372460796,0.660812526368302,0.302869127130412,0.205178843545358
757,0.578526502286961,0.39218977751084,0.315674182764382,0.483571570595327,0.16634019279706,0.160077057692081
203,0.565130393380684,0.238904240888872,0.216509434133377,0.377644706128292,0.140279459933373,0.165869963138432
711,0.609630293401202,0.378617765257579,0.221274744825972,0.608744246353995,0.243298519444439,0.140279459933373
318,0.382505251364152,0.640560644506718,0.544497573622266,0.691543175287256,0.165869963138432,0.493674279807102
584,0.58209159090975,0.36005360357005,0.291125967010989,0.58209159090975,0.177071557205383,0.145018731380577
835,0.63703309779987,0.397976414823837,0.280468392646033,0.598100289370352,0.208116557082828,0.140279459933373
801,0.571387382661058,0.432309844864813,0.354161056920203,0.518295090270738,0.146548361254107,0.169733635746363
613,0.596324170558622,0.331480818156256,0.214949882112267,0.62555609967103,0.190154027575454,0.179307075461499
598,0.644086484322101,0.402784577338547,0.258711437790672,0.57763477259731,0.232023448734304,0.196743303664015
1012,0.665208590906176,0.39893907178823,0.362014841934518,0.69417308126887,0.162235816543637,0.240653643199231
674,0.639678919993987,0.319623752397046,0.269010148553487,0.6678452031824,0.140279459933373,0.204454144375473
667,0.598988114480156,0.35612665264182,0.337407372460796,0.628206394540431,0.232023448734304,0.183967824035887
809,0.553483028327823,0.446424815327873,0.432309844864813,0.715192462883039,0.358090854945044,0.219672052767678
695,0.623788627185174,0.381534098529382,0.280468392646033,0.481729856995562,0.166814026627726,0.156008702799071
704,0.638797087949753,0.367888982200334,0.289179343702615,0.615828741507218,0.269956905233921,0.145319498566922
581,0.619367756469412,0.397976414823837,0.278545025785751,0.497337158291481,0.201594638931909,0.174364837136968
301,0.521923099581909,0.346286080835727,0.323575487390111,0.58030940985411,0.187010622123131,0.140279459933373
819,0.626439652176295,0.395085382089401,0.326539995183568,0.552585532749393,0.199491561253654,0.151542367809210
195,0.36005360357005,0.212638240623736,0.192741366843982,0.221274744825972,0.151189670120080,0.175435913518267
546,0.579418047575081,0.353177756395209,0.259638241659144,0.593658802575914,0.232023448734304,0.146548361254107
809,0.597212308466731,0.426633199381427,0.333456768437105,0.480808424194665,0.192088479379025,0.141066417195949
219,0.455776216619560,0.188255890082703,0.231177046607856,0.521923099581909,0.140279459933373,0.158002143279100
163,0.383475920330798,0.203016510694019,0.202303599215116,0.238904240888872,0.174364837136968,0.140279459933373
653,0.567813168189284,0.35612665264182,0.317648619366148,0.622020658211421,0.227823271636467,0.140279459933373
247,0.456708871220304,0.140279459933373,0.284329312589461,0.699431155326687,0.140279459933373,0.140279459933373
367,0.585653817185493,0.37179664134119,0.362014841934518,0.62555609967103,0.246862287018223,0.183371292540019
508,0.45297556976512,0.195393227873188,0.192741366843982,0.489087655334828,0.159237162188545,0.144131604573628
568,0.573173308757861,0.427580548847338,0.228656878414890,0.516479299936916,0.150148946700048,0.170233153496669
376,0.618483198986599,0.286266334773665,0.301887051542692,0.446424815327873,0.207376318697083,0.183967824035887
190,0.427580548847338,0.140279459933373,0.212638240623736,0.671359527115958,0.140279459933373,0.141602453589765
649,0.579418047575081,0.39218977751084,0.379590352485876,0.612287594171303,0.284329312589461,0.165403320798019
